shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10228,43.648485,-79.801135,70013
10228,43.648485,-79.801135,80001
10228,43.648676,-79.800904,80002
10228,43.649109,-79.800444,80003
10228,43.649679,-79.799879,80004
10228,43.650615,-79.798928,80005
10228,43.650615,-79.798928,90001
10228,43.650791,-79.798748,90002
10228,43.651894,-79.797567,90003
10228,43.652376,-79.797051,90004
10228,43.652376,-79.797051,100001
10228,43.653774,-79.795555,100002
10228,43.653774,-79.795555,110001
10228,43.653959,-79.795357,110002
10228,43.656534,-79.792536,110003
10228,43.656534,-79.792536,120001
10228,43.656768,-79.792280,120002
10228,43.658360,-79.790514,120003
10228,43.660294,-79.788387,120004
10228,43.660294,-79.788387,130001
10228,43.660479,-79.788183,130002
10228,43.661135,-79.787451,130003
10228,43.661871,-79.786647,130004
10228,43.663011,-79.785400,130005
10228,43.663011,-79.785400,140001
10228,43.663280,-79.785106,140002
10228,43.663494,-79.784871,140003
10228,43.665402,-79.782756,140004
10228,43.665402,-79.782756,150001
10228,43.666537,-79.781499,150002
10228,43.666784,-79.781222,150003
10228,43.666953,-79.781033,150004
10228,43.666953,-79.781033,160001
10228,43.668664,-79.779111,160002
10228,43.668664,-79.779111,170001
10228,43.668793,-79.778966,170002
10228,43.668902,-79.778845,170003
10228,43.670155,-79.777388,170004
10228,43.670155,-79.777388,180001
10228,43.670355,-79.777154,180002
10228,43.671008,-79.776392,180003
10228,43.671698,-79.775588,180004
10228,43.672346,-79.774832,180005
10228,43.672346,-79.774832,190001
10228,43.672639,-79.774489,190002
10228,43.675621,-79.771217,190003
10228,43.675621,-79.771217,200001
10228,43.676130,-79.770660,200002
10228,43.677789,-79.768854,200003
10228,43.677894,-79.768739,200004
10228,43.677894,-79.768739,210001
10228,43.679071,-79.767452,210002
10228,43.679098,-79.767425,210003
10228,43.679302,-79.767202,210004
10228,43.679302,-79.767202,220001
10228,43.680726,-79.765633,220002
10228,43.680726,-79.765633,230001
10228,43.680970,-79.765364,230002
10228,43.681778,-79.764469,230003
10228,43.682392,-79.763800,230004
10228,43.682594,-79.763576,230005
10228,43.682953,-79.763180,230006
10228,43.682953,-79.763180,240001
10228,43.683033,-79.763092,240002
10228,43.683408,-79.762676,240003
10228,43.683928,-79.762121,240004
10228,43.683928,-79.762121,250001
10228,43.684054,-79.761986,250002
10228,43.684243,-79.761775,250003
10228,43.685045,-79.760863,250004
10228,43.685453,-79.761451,250005
10228,43.685728,-79.761822,250006
10228,43.685728,-79.761822,260001
10228,43.686292,-79.762584,260002
10228,43.686645,-79.762192,260003
10228,43.686885,-79.762536,260004
10228,43.686899,-79.762569,260005
10228,43.686907,-79.762609,260006
10228,43.686903,-79.762639,260007
10228,43.686889,-79.762685,260008
10228,43.686859,-79.762738,260009
10228,43.686702,-79.762946,260010
10228,43.686702,-79.762946,270001
10228,43.686702,-79.762946,270002
10228,43.686702,-79.762946,280001
10228,43.686631,-79.763040,280002
10228,43.686292,-79.762584,280003
10228,43.686645,-79.762192,280004
10228,43.686802,-79.762017,280005
10228,43.686975,-79.761836,280006
10228,43.687155,-79.761647,280007
10228,43.687247,-79.761465,280008
10228,43.687291,-79.761350,280009
10228,43.687329,-79.761239,280010
10228,43.687406,-79.760782,280011
10228,43.687476,-79.760377,280012
10228,43.687517,-79.760119,280013
10228,43.687519,-79.759883,280014
10228,43.687477,-79.759632,280015
10228,43.687400,-79.759430,280016
10228,43.687333,-79.759286,280017
10228,43.687035,-79.758700,280018
10228,43.687357,-79.758349,280019
10228,43.687459,-79.758237,280020
10228,43.687459,-79.758237,290001
10228,43.688304,-79.757313,290002
10228,43.688540,-79.757056,290003
10228,43.689195,-79.756339,290004
10228,43.689195,-79.756339,300001
10228,43.689315,-79.756208,300002
10228,43.689604,-79.755896,300003
10228,43.690296,-79.755151,300004
10228,43.690777,-79.754762,300005
10228,43.691022,-79.754565,300006
10228,43.691048,-79.754536,300007
10228,43.691048,-79.754536,310001
10228,43.691819,-79.753678,310002
10228,43.692061,-79.753409,310003
10228,43.692764,-79.752661,310004
10228,43.692764,-79.752661,320001
10228,43.692837,-79.752582,320002
10228,43.693532,-79.751821,320003
10228,43.693532,-79.751821,330001
10228,43.693722,-79.751611,330002
10228,43.694040,-79.751259,330003
10228,43.694639,-79.750602,330004
10228,43.695410,-79.749760,330005
10228,43.695633,-79.749485,330006
10228,43.696055,-79.749011,330007
10228,43.696055,-79.749011,340001
10228,43.697382,-79.747520,340002
10228,43.697382,-79.747520,350001
10228,43.698853,-79.745869,350002
10228,43.699122,-79.745561,350003
10228,43.699122,-79.745561,360001
10228,43.699975,-79.744587,360002
10228,43.699975,-79.744587,370001
10228,43.700653,-79.743811,370002
10228,43.701566,-79.742821,370003
10228,43.701566,-79.742821,380001
10228,43.701810,-79.742557,380002
10228,43.703285,-79.740883,380003
10228,43.703285,-79.740883,390001
10228,43.703556,-79.740576,390002
10228,43.704506,-79.739522,390003
10228,43.705220,-79.738732,390004
10228,43.705404,-79.738525,390005
10228,43.705433,-79.738491,390006
10228,43.705712,-79.738177,390007
10228,43.705891,-79.737976,390008
10228,43.706674,-79.737097,390009
10228,43.708217,-79.735395,390010
10228,43.709038,-79.734469,390011
10228,43.708183,-79.733172,390012
10228,43.708183,-79.733172,400001
10228,43.707940,-79.732805,400002
10228,43.707408,-79.732025,400003
10228,43.705712,-79.729525,400004
10228,43.705712,-79.729525,410001
10228,43.704347,-79.727514,410002
10228,43.704767,-79.727049,410003
10228,43.704767,-79.727049,420001
10228,43.706019,-79.725667,420002
10228,43.706507,-79.725158,420003
10228,43.706507,-79.725158,430001
10228,43.706633,-79.725028,430002
10228,43.706912,-79.724845,430003
10228,43.707133,-79.724745,430004
10228,43.707277,-79.724684,430005
10228,43.707516,-79.724640,430006
10228,43.707832,-79.724595,430007
10228,43.708894,-79.724385,430008
10228,43.709260,-79.724184,430009
10228,43.709260,-79.724184,440001
10228,43.709509,-79.724048,440002
10228,43.709779,-79.723833,440003
10228,43.710740,-79.722624,440004
10228,43.711258,-79.721897,440005
10228,43.711510,-79.721611,440006
10228,43.711510,-79.721611,450001
10228,43.711648,-79.721454,450002
10228,43.711958,-79.721178,450003
10228,43.712360,-79.720820,450004
10228,43.712855,-79.720461,450005
10228,43.713271,-79.720218,450006
10228,43.713271,-79.720218,460001
10228,43.713306,-79.720198,460002
10228,43.713684,-79.719965,460003
10228,43.713775,-79.719905,460004
10228,43.714489,-79.719428,460005
10228,43.714913,-79.719107,460006
10228,43.715241,-79.718734,460007
10228,43.715513,-79.718335,460008
10228,43.715645,-79.718100,460009
10228,43.715645,-79.718100,470001
10228,43.715693,-79.718012,470002
10228,43.716464,-79.715746,470003
10228,43.716705,-79.715439,470004
10228,43.717314,-79.716445,470005
10228,43.717314,-79.716445,480001
10228,43.717893,-79.717404,480002
10228,43.717493,-79.717839,480003
10228,43.717493,-79.717839,490001
10228,43.716935,-79.718447,490002
10228,43.717617,-79.719612,490003
10228,43.717617,-79.719612,500001
10228,43.718384,-79.720920,500002
10228,43.718596,-79.720680,500003
10228,43.718633,-79.720739,500004
10228,43.718690,-79.720830,500005
10228,43.718830,-79.721071,500006
10228,43.719341,-79.720505,500007
10228,43.719325,-79.720475,500008
10228,43.719208,-79.720269,500009
10228,43.718739,-79.720777,500010
10228,43.718739,-79.720777,510001
10228,43.718739,-79.720777,510002
10228,43.718739,-79.720777,520001
10228,43.718690,-79.720830,520002
10228,43.718830,-79.721071,520003
10228,43.718941,-79.721282,520004
10228,43.719563,-79.720575,520005
10228,43.719733,-79.720598,520006
10228,43.719532,-79.720249,520007
10228,43.719292,-79.719832,520008
10228,43.717893,-79.717404,520009
10228,43.719148,-79.716026,520010
10228,43.719218,-79.715975,520011
10228,43.719218,-79.715975,530001
10228,43.720263,-79.715213,530002
10228,43.720824,-79.714673,530003
10228,43.721094,-79.714316,530004
10228,43.721094,-79.714316,540001
10228,43.721607,-79.713635,540002
10228,43.721891,-79.714015,540003
10228,43.721891,-79.714015,550001
10228,43.722570,-79.714921,550002
10228,43.723173,-79.715707,550003
10228,43.723773,-79.716500,550004
10228,43.724002,-79.716807,550005
10228,43.724002,-79.716807,560001
10228,43.724477,-79.717447,560002
10228,43.725086,-79.716771,560003
10228,43.725086,-79.716771,570001
10228,43.725707,-79.716082,570002
10228,43.727564,-79.714020,570003
10228,43.728131,-79.713390,570004
10228,43.728679,-79.712777,570005
10228,43.728679,-79.712777,580001
10228,43.730004,-79.711296,580002
10228,43.731475,-79.709649,580003
10228,43.732449,-79.708560,580004
10228,43.733242,-79.707673,580005
10228,43.734068,-79.706748,580006
10228,43.734651,-79.706076,580007
10228,43.734651,-79.706076,590001
10228,43.736282,-79.704196,590002
10228,43.736282,-79.704196,600001
10228,43.738487,-79.701654,600002
10228,43.738487,-79.701654,610001
10228,43.738795,-79.701299,610002
10228,43.740343,-79.699513,610003
10228,43.740492,-79.699341,610004
10228,43.740492,-79.699341,620001
10228,43.743555,-79.695810,620002
10228,43.744019,-79.695262,620003
10228,43.744019,-79.695262,630001
10228,43.746158,-79.692737,630002
10228,43.746615,-79.692194,630003
10228,43.746615,-79.692194,640001
10228,43.748443,-79.690028,640002
10228,43.749946,-79.688247,640003
10228,43.749946,-79.688247,650001
10228,43.750486,-79.687607,650002
10228,43.753127,-79.684476,650003
10228,43.753701,-79.683798,650004
10228,43.753701,-79.683798,660001
10228,43.757473,-79.679340,660002
10228,43.759069,-79.677344,660003
10228,43.760289,-79.675515,660004
10228,43.760490,-79.675199,660005
10228,43.761123,-79.674107,660006
10228,43.761148,-79.674059,660007
10228,43.761676,-79.673019,660008
10228,43.762008,-79.673330,660009
10228,43.762324,-79.673641,660010
10228,43.762540,-79.673925,660011
10228,43.763031,-79.673368,660012
10228,43.763031,-79.673368,670001
10228,43.764632,-79.671552,670002
10228,43.764632,-79.671552,680001
10228,43.764855,-79.671299,680002
10228,43.765472,-79.670595,680003
10228,43.766922,-79.668943,680004
10228,43.767125,-79.668747,680005
10228,43.767237,-79.668654,680006
10228,43.767272,-79.668626,680007
10228,43.767272,-79.668626,690001
10228,43.767621,-79.668343,690002
10228,43.770105,-79.665543,690003
10228,43.770105,-79.665543,700001
10228,43.770373,-79.665240,700002
10228,43.771664,-79.663780,700003
10228,43.771664,-79.663780,710001
10228,43.772170,-79.663208,710002
10228,43.772915,-79.662355,710003
10228,43.772915,-79.662355,720001
10228,43.774133,-79.660964,720002
10228,43.774133,-79.660964,730001
10228,43.774359,-79.660704,730002
10228,43.776790,-79.657922,730003
10228,43.776790,-79.657922,740001
10228,43.776970,-79.657716,740002
10228,43.777487,-79.657124,740003
10228,43.777678,-79.656865,740004
10228,43.777852,-79.656616,740005
10228,43.778020,-79.656302,740006
10228,43.778194,-79.655959,740007
10228,43.778373,-79.655538,740008
10228,43.778539,-79.655023,740009
10228,43.777974,-79.654701,740010
10229,43.674737,-79.822793,10001
10229,43.674697,-79.822875,10002
10229,43.674645,-79.822966,10003
10229,43.674592,-79.823031,10004
10229,43.674535,-79.823090,10005
10229,43.674482,-79.823122,10006
10229,43.674428,-79.823123,10007
10229,43.674177,-79.823052,10008
10229,43.673884,-79.822946,10009
10229,43.673803,-79.822902,10010
10229,43.673718,-79.822849,10011
10229,43.673611,-79.822764,10012
10229,43.673202,-79.822393,10013
10229,43.673024,-79.822724,10014
10229,43.672805,-79.823090,10015
10229,43.672433,-79.823631,10016
10229,43.671202,-79.824993,10017
10229,43.670738,-79.825510,10018
10229,43.670738,-79.825510,20001
10229,43.669173,-79.827246,20002
10229,43.667034,-79.829592,20003
10229,43.666502,-79.828872,20004
10229,43.666502,-79.828872,30001
10229,43.662974,-79.824101,30002
10229,43.662271,-79.823130,30003
10229,43.661980,-79.822733,30004
10229,43.661760,-79.822393,30005
10229,43.661434,-79.821858,30006
10229,43.661331,-79.821711,30007
10229,43.661217,-79.821559,30008
10229,43.660299,-79.820442,30009
10229,43.660103,-79.820208,30010
10229,43.659775,-79.819798,30011
10229,43.658478,-79.818044,30012
10229,43.658478,-79.818044,40001
10229,43.658185,-79.817646,40002
10229,43.656328,-79.815178,40003
10229,43.656037,-79.814784,40004
10229,43.656037,-79.814784,50001
10229,43.655510,-79.814070,50002
10229,43.654050,-79.811991,50003
10229,43.653946,-79.811850,50004
10229,43.653780,-79.811615,50005
10229,43.653780,-79.811615,60001
10229,43.650879,-79.807511,60002
10229,43.650560,-79.807075,60003
10229,43.650560,-79.807075,70001
10229,43.649571,-79.805723,70002
10229,43.648867,-79.804797,70003
10229,43.648203,-79.803870,70004
10229,43.648082,-79.803669,70005
10229,43.647937,-79.803424,70006
10229,43.647819,-79.803155,70007
10229,43.647618,-79.802706,70008
10229,43.647558,-79.802591,70009
10229,43.647992,-79.801890,70010
10229,43.648149,-79.801626,70011
10229,43.648375,-79.801269,70012
10229,43.648485,-79.801135,70013
10229,43.648485,-79.801135,80001
10229,43.648676,-79.800904,80002
10229,43.649109,-79.800444,80003
10229,43.649679,-79.799879,80004
10229,43.650615,-79.798928,80005
10229,43.650615,-79.798928,90001
10229,43.650791,-79.798748,90002
10229,43.651894,-79.797567,90003
10229,43.652376,-79.797051,90004
10229,43.652376,-79.797051,100001
10229,43.653774,-79.795555,100002
10229,43.653774,-79.795555,110001
10229,43.653959,-79.795357,110002
10229,43.656534,-79.792536,110003
10229,43.656534,-79.792536,120001
10229,43.656768,-79.792280,120002
10229,43.658360,-79.790514,120003
10229,43.660294,-79.788387,120004
10229,43.660294,-79.788387,130001
10229,43.660479,-79.788183,130002
10229,43.661135,-79.787451,130003
10229,43.661871,-79.786647,130004
10229,43.663011,-79.785400,130005
10229,43.663011,-79.785400,140001
10229,43.663280,-79.785106,140002
10229,43.663494,-79.784871,140003
10229,43.665402,-79.782756,140004
10229,43.665402,-79.782756,150001
10229,43.666537,-79.781499,150002
10229,43.666784,-79.781222,150003
10229,43.666953,-79.781033,150004
10229,43.666953,-79.781033,160001
10229,43.668664,-79.779111,160002
10229,43.668664,-79.779111,170001
10229,43.668793,-79.778966,170002
10229,43.668902,-79.778845,170003
10229,43.670155,-79.777388,170004
10229,43.670155,-79.777388,180001
10229,43.670355,-79.777154,180002
10229,43.671008,-79.776392,180003
10229,43.671698,-79.775588,180004
10229,43.672346,-79.774832,180005
10229,43.672346,-79.774832,190001
10229,43.672639,-79.774489,190002
10229,43.675621,-79.771217,190003
10229,43.675621,-79.771217,200001
10229,43.676130,-79.770660,200002
10229,43.677789,-79.768854,200003
10229,43.677894,-79.768739,200004
10229,43.677894,-79.768739,210001
10229,43.679071,-79.767452,210002
10229,43.679098,-79.767425,210003
10229,43.679302,-79.767202,210004
10229,43.679302,-79.767202,220001
10229,43.680726,-79.765633,220002
10229,43.680726,-79.765633,230001
10229,43.680970,-79.765364,230002
10229,43.681778,-79.764469,230003
10229,43.682392,-79.763800,230004
10229,43.682594,-79.763576,230005
10229,43.682953,-79.763180,230006
10229,43.682953,-79.763180,240001
10229,43.683033,-79.763092,240002
10229,43.683408,-79.762676,240003
10229,43.683928,-79.762121,240004
10229,43.683928,-79.762121,250001
10229,43.684054,-79.761986,250002
10229,43.684243,-79.761775,250003
10229,43.685045,-79.760863,250004
10229,43.685453,-79.761451,250005
10229,43.685728,-79.761822,250006
10229,43.685728,-79.761822,260001
10229,43.686292,-79.762584,260002
10229,43.686645,-79.762192,260003
10229,43.686885,-79.762536,260004
10229,43.686899,-79.762569,260005
10229,43.686907,-79.762609,260006
10229,43.686903,-79.762639,260007
10229,43.686889,-79.762685,260008
10229,43.686859,-79.762738,260009
10229,43.686702,-79.762946,260010
10240,43.719094,-79.720392,10001
10240,43.719094,-79.720392,10002
10240,43.719094,-79.720392,20001
10240,43.718690,-79.720830,20002
10240,43.718830,-79.721071,20003
10240,43.718941,-79.721282,20004
10240,43.719563,-79.720575,20005
10240,43.719733,-79.720598,20006
10240,43.719532,-79.720249,20007
10240,43.719292,-79.719832,20008
10240,43.718114,-79.717786,20009
10240,43.718114,-79.717786,30001
10240,43.717893,-79.717404,30002
10240,43.717430,-79.716638,30003
10240,43.717430,-79.716638,40001
10240,43.716705,-79.715439,40002
